subject,tag,file,lineno,LEC,DNC,NCT
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\axisartist\grid_finder.py,132,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\axisartist\grid_helper_curvelinear.py,446,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\axisartist\grid_helper_curvelinear.py,449,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\art3d.py,83,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\art3d.py,83,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\art3d.py,84,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\art3d.py,84,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\art3d.py,90,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\art3d.py,90,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\art3d.py,608,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,283,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,283,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,284,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,284,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,285,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,285,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1113,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1513,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1615,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1616,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1629,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1856,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1857,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1858,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1935,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1936,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1937,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1938,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1940,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1940,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1941,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axes3d.py,1941,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,101,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,102,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,185,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,185,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,185,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,185,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,245,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,245,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,245,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,245,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,286,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,287,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,365,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,372,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,377,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,395,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\lib\mpl_toolkits\mplot3d\axis3d.py,399,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\tools\gh_api.py,136,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\tools\gh_api.py,192,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\tools\github_stats.py,87,2,,
matplotlib,v1.4.3,E:\my code\pysmell\subject_raw\matplotlib\matplotlib\unit\compare_backend_driver_results.py,17,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\conf\project_template\project_name\settings.py,55,,4,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,137,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,140,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\checks.py,152,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\options.py,1209,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\sites.py,447,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\admin\templatetags\admin_list.py,354,,3,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\auth\context_processors.py,46,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\contenttypes\models.py,37,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\backends\oracle\operations.py,147,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\backends\oracle\operations.py,147,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\backends\spatialite\operations.py,158,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\backends\spatialite\operations.py,159,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\models\fields.py,40,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\models\fields.py,42,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\models\query.py,44,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\models\query.py,551,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\models\query.py,727,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\db\models\query.py,760,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\gdal\envelope.py,112,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\gdal\envelope.py,112,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\gdal\envelope.py,112,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\gdal\envelope.py,112,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\gdal\raster\source.py,28,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\gdal\raster\source.py,29,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\gdal\raster\source.py,41,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\gdal\raster\source.py,51,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\geos\geometry.py,643,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\geos\geometry.py,644,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\contrib\gis\geos\polygon.py,44,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\management\commands\inspectdb.py,88,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\management\commands\inspectdb.py,90,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\management\commands\inspectdb.py,94,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\management\commands\inspectdb.py,94,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\management\commands\migrate.py,152,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\management\commands\migrate.py,154,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\management\commands\migrate.py,159,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\management\commands\migrate.py,159,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\servers\basehttp.py,115,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\servers\basehttp.py,118,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\servers\basehttp.py,122,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\core\servers\basehttp.py,126,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\utils.py,157,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\base\creation.py,60,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\base\creation.py,135,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\base\creation.py,136,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\base\creation.py,209,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\base\introspection.py,145,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\base\schema.py,761,,3,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\mysql\introspection.py,131,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\mysql\introspection.py,133,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\mysql\introspection.py,175,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\mysql\introspection.py,187,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\mysql\introspection.py,188,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\mysql\introspection.py,190,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\mysql\introspection.py,203,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\mysql\introspection.py,204,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\oracle\introspection.py,197,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\oracle\introspection.py,224,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\oracle\introspection.py,257,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\oracle\introspection.py,286,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\postgresql_psycopg2\introspection.py,69,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\postgresql_psycopg2\introspection.py,69,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\postgresql_psycopg2\introspection.py,132,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\postgresql_psycopg2\introspection.py,134,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\postgresql_psycopg2\introspection.py,174,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\postgresql_psycopg2\introspection.py,200,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\postgresql_psycopg2\schema.py,45,,4,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\sqlite3\creation.py,12,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\sqlite3\introspection.py,69,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\sqlite3\introspection.py,200,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\backends\sqlite3\introspection.py,258,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\migrations\autodetector.py,96,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\migrations\autodetector.py,273,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\migrations\autodetector.py,290,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\migrations\autodetector.py,754,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\migrations\autodetector.py,756,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\migrations\state.py,289,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\models\query.py,1632,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\models\fields\related.py,2014,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\models\fields\related.py,2611,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\db\models\fields\__init__.py,796,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\http\response.py,152,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\http\response.py,193,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\http\response.py,195,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\http\response.py,198,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\http\response.py,201,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\http\response.py,203,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\http\response.py,205,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\http\response.py,207,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\template\context.py,64,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\template\context.py,75,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\template\context.py,203,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\template\defaulttags.py,1255,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\template\backends\jinja2.py,91,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\templatetags\cache.py,85,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\test\testcases.py,295,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\test\testcases.py,298,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\test\testcases.py,844,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\html_parser.py,94,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\ipv6.py,116,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\ipv6.py,117,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\ipv6.py,118,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\django\utils\ipv6.py,119,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\docs\_ext\djangodocs.py,136,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\docs\_ext\djangodocs.py,137,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\docs\_ext\djangodocs.py,346,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\runtests.py,126,,4,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,269,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,294,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,319,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,342,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,370,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,373,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,374,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,380,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,383,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,384,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,392,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,398,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,399,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,400,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,409,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,421,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,424,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,425,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,431,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,445,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,457,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,460,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,461,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,467,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,485,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,488,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,489,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,495,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,510,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,513,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,514,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,520,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,533,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,544,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,586,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,600,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,614,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,650,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,653,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,654,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,655,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,667,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,670,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,671,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,672,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,684,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,687,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,688,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,689,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,701,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,704,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,705,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,706,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,718,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,721,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,722,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,723,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,725,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,777,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,782,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,783,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,784,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,786,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,787,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,788,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,790,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,791,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,792,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,807,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,810,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,811,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,830,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,833,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,834,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,835,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,847,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,850,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,851,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,852,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,869,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,872,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,873,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,874,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,890,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,893,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,894,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,895,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,911,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,915,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,916,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,917,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,919,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,920,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,921,2,,
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\admin_filters\tests.py,923,2,,
