id,summary,status,owner,type,component,version
22798,pluralize filter should pluralize float/Decimal values between 1 and 2,closed,nobody,Bug,Template system,1.6
22793,GIS migrations tests attempt to import GeometryColumns from non-existing location,closed,nobody,Bug,GIS,master
22792,Check rule for list_display_links is incorrect,closed,gchp,Bug,contrib.admin,1.7-beta-2
22790,spatialite/Oracle GIS app_label deprecation warnings,closed,aaugustin,Bug,GIS,1.7-beta-2
22788,Custom migration operations are rewritten incorrectly,closed,nobody,Bug,Migrations,master
22783,Auto-created migrations place custom user model *after* things that depend on it.,closed,andrewgodwin,Bug,Migrations,1.7-beta-2
22780,LOCALE_PATHS should be a tuple,closed,nobody,Bug,Core (Other),master
22777,Foreignkey does (sometimes) not get added to migration of M2M with a through model,closed,nobody,Bug,Migrations,master
22773,makemessages crashes with empty templatized files,closed,claudep,Bug,Core (Management commands),1.7-beta-2
22772,django.contrib.formtools test failures on Windows due to failure to delete file that is being used by another process,closed,charettes,Bug,contrib.formtools,1.7-beta-2
22769,transaction.automic is not working as expected with Oracle DB for raw sql,closed,nobody,Bug,"Database layer (models, ORM)",1.6
22767,Unexpected value for an unset variable with length filter in templates,closed,nobody,Bug,Template system,1.6
22764,Unable to access ManyToManyField created duration migration,closed,nobody,Bug,Migrations,1.7-beta-2
22762,Problem in tutorial part 2,closed,nobody,Bug,Documentation,1.6
22761,Migrating from an auto to natural key with foreign model and 'to' FK,new,nobody,Bug,Migrations,1.7
22759,offline docs epub link incorrect,closed,timo,Bug,Documentation,1.6
22758,Makemigrations puts subclasses of abstract models in the wrong app,closed,aaugustin,Bug,Core (Other),1.7-beta-2
22755,Problem with date fields,closed,nobody,Bug,"Database layer (models, ORM)",1.6
22750,Renaming model fails,closed,andrewgodwin,Bug,Migrations,master
22748,post_migrate documentation example is wrong,closed,timo,Bug,Documentation,master
22746,CSS glitch in the admin interface.,closed,kkoroviev@…,Bug,contrib.admin,1.6
22744,inspectdb test failure on spatialite,closed,claudep,Bug,GIS,1.7-beta-2
22743,django.db.migrations.state.InvalidBasesError: Cannot resolve bases for [<django.db.migrations.state.ModelState object at 0x2c15c10>],closed,nobody,Bug,Migrations,
22741,Migrate fails with `TypeError` when using a callable default for a `ForeignKey`,closed,nobody,Bug,"Database layer (models, ORM)",master
22740,Model gets Meta from abstract ancestor class in MTI,closed,nobody,Bug,"Database layer (models, ORM)",1.6
22739,CharField for Forms raises on empty string,closed,nobody,Bug,Forms,1.6
22735,"1.7b4 - Wrong migration dependency calculation when models.ForeignKey ""to"" field specified as string",closed,nobody,Bug,Migrations,
22733,adminsite change_list save bug,closed,nobody,Bug,Uncategorized,1.6
22730,"Wrong french translation for ""password_reset"" documentation",closed,nobody,Bug,Documentation,1.6
22728,get_or_create with field lookups cause empty values,assigned,coldmind,Bug,"Database layer (models, ORM)",master
22726,Prevent setting nullable relations on unsaved objects,closed,nobody,Bug,"Database layer (models, ORM)",1.6
22725,Migration.run_before does nothing,closed,Andrew Godwin <andrew@…>,Bug,Migrations,master
22721,Fallback encoding support on request.GET required for MSIE,closed,nobody,Bug,HTTP handling,1.7-beta-2
22720,Migrating a model with 'order_with_respect_to' tries to create the '_order' colum twice.,closed,valberg,Bug,Migrations,master
22718,django.core.files.File doesn't handle certain file-like objects (e.g. zipfile.ZipExtFile),closed,mshafiq9,Bug,File uploads/storage,1.6
22717,FileField.url returns a wrong URL,closed,nobody,Bug,File uploads/storage,master
22715,Failing tests on Oracle/Python 3,closed,shai,Bug,Python 3,1.7-beta-2
22713,Unable to load initial data with ForeignKey field during migration in 1.7b4,closed,nobody,Bug,Migrations,
22711,Check framework doesn't allow model's Meta.ordering attribute to have explicit ForeignKey relation fields,closed,nobody,Bug,Core (System checks),master
22708,InvalidBasesError when running manage.py migrate,closed,nobody,Bug,Migrations,1.7-beta-2
22706,Debug error is not working fine when filepath is bad,closed,nobody,Bug,File uploads/storage,1.6
22705,can't bulk create models with no fields,assigned,chrisjluc,Bug,"Database layer (models, ORM)",1.6
22702,Management command options can be parsed twice.,closed,nobody,Bug,Core (Management commands),master
22701,'no such table: django_session' with python 3 in os x mavericks,closed,nobody,Bug,Uncategorized,master
22700,Wrong signature of def vote() in generic views,closed,nobody,Bug,Documentation,1.6
22699,app registry error when running startproject with a template containing DATE_FORMAT,closed,aaugustin,Bug,Core (Management commands),1.7-beta-2
22698,runserver does not exit when checks fail,closed,nobody,Bug,Uncategorized,master
22695,ticket_booking,closed,nobody,Bug,Uncategorized,1.4
22694,"Code error in Django 1.6 tutorial, part 3",closed,nobody,Bug,Documentation,1.6
22693,DeleteView.success_url set to reverse_lazy URL raises AttributeError when using Python 3.2,closed,nobody,Bug,Python 3,1.5
22690,'Proxy model contains model fields' error,closed,nobody,Bug,"Database layer (models, ORM)",1.7-beta-2
22689,inlines with sliced and ordered querysets save incorrectly when underlying data has changed since page load,new,nobody,Bug,contrib.admin,1.7
22688,Apps.set_installed_apps() re-executes AppConfig.ready() methods,closed,nobody,Bug,Core (Other),1.7-beta-2
22687,Wrong filename in documentation,closed,nobody,Bug,Documentation,1.6
22686,makemessages crashes with unicode filename and verbose > 1,closed,nobody,Bug,Internationalization,1.6
22685,SimpleTemplateResponse not suitable as TemplateView.response_class,closed,nobody,Bug,Generic views,1.6
22682,Makemigrations fails when specifying custom location for migration files,closed,nobody,Bug,Migrations,master
22681,TarArchive has_leading_dir usage bug,closed,nobody,Bug,Core (Management commands),master
22680,I/O operation on closed file,closed,nobody,Bug,File uploads/storage,1.7-beta-2
22679,makemigrations generates invalid code for default_permissions = (),closed,mardini,Bug,Migrations,master
22678,forms.Form silently won't bind to POST data (under certain combinations of key and label),closed,nobody,Bug,Forms,1.5
22677,forms.Form silently won't bind to POST data (under certain combinations of key and label),closed,nobody,Bug,Generic views,1.5
22676,When doing a makemigration --dry-run skip asking about default values for non-nullable fields?,closed,nobody,Bug,Migrations,1.7-beta-2
22670,bulk_create with empty model fields fails on oracle,closed,nobody,Bug,"Database layer (models, ORM)",1.6
22669,bulk_create with empty model fields fails on oracle,new,nobody,Bug,"Database layer (models, ORM)",1.6
22666,"(Generic)IPAddressField index never used on PostgreSQL, inconsistent behavior",new,nobody,Bug,"Database layer (models, ORM)",1.6
22660,Dependencies between non-migrated and migrated apps break migration,closed,nobody,Bug,Migrations,1.7-beta-2
22659,parent_link relationships ignored by migrations,closed,charettes,Bug,Migrations,1.7-beta-2
22658,Exception in Shell handler with unicode character on 1.7,closed,nobody,Bug,Internationalization,1.7-beta-1
22657,Can't disconnect signal if connected using @receiver tag,closed,nobody,Bug,"Database layer (models, ORM)",1.6
22656,Adding check for FK that blank=False when null=False,closed,anubhav9042,Bug,"Database layer (models, ORM)",master
22655,strictly_above vs strictly_below,closed,nobody,Bug,Documentation,1.7-beta-2
22654,DecimalField and DECIMAL_SEPARATOR (in admin),new,,Bug,Forms,1.6
22652,"create_superuser in contrib.auth.management expects ""objects"" manager in 1.7b4",closed,nobody,Bug,contrib.auth,1.7-beta-2
22650,Regression from f51c1f59 with select_related + prefetch_related,closed,loic84,Bug,"Database layer (models, ORM)",1.7-beta-2
22649,SchemaEditor.quote_value is very fragile.,closed,nobody,Bug,Migrations,1.7-beta-2
22648,Overridden get_lookup/get_transform not chainable,closed,nobody,Bug,"Database layer (models, ORM)",master
22645,Gis tests broken without a models.py,closed,andrewgodwin,Bug,Migrations,master
22638,Form wizard may raise unreasonable exceptions in case of SECRET_KEY change,closed,erikr,Bug,contrib.formtools,1.6
22637,Documentation not clear about the effects of max_length for IntegerField,closed,,Bug,Documentation,1.7-beta-2
22631,makemessages problem due to bad encoding in migration file,closed,nobody,Bug,Internationalization,1.7-beta-2
22630,models.EmailField allows a dict to be saved without raising an error resulting in Python dict strings saved to the DB,closed,nobody,Bug,"Database layer (models, ORM)",1.4
22629,.annotate with two foreign-key count attributes counts wrong on SQLite,closed,nobody,Bug,"Database layer (models, ORM)",1.6
22628,min_num on formsets should not just be added to extra.,closed,melinath,Bug,Forms,1.7-beta-2
22626,SQLite's DatabaseSchemaEditor.quote_value trips on buffer and memoryview instances,closed,xelnor,Bug,"Database layer (models, ORM)",1.7-beta-2
22625,Installing pytz breaks code already using django's timezone module,closed,aaugustin,Bug,Utilities,1.6
22623,PermLookupDict behaves dangerously / inconsistently,closed,drtyrsa,Bug,contrib.auth,master
22615,"Lack of error explanation in makemessages, intermediate file is delete not chance to fix anything",closed,nobody,Bug,Internationalization,1.6
22613,ModelAdmin.formfield_for_choice_field() should be listed in  InlineModelAdmin options in ModelAdmin,closed,nobody,Bug,Documentation,1.5
22611,sqlclear command tries to drop non-existing constraint with ForeignKey to self (postgresql),closed,,Bug,Core (Management commands),1.7-beta-2
22606,Locmemcache has_key fails when cache expiry is None (infinite),closed,Claude Paroz <claude@…>,Bug,Core (Cache system),master
22605,Impossible to delete two models with a M2M field,closed,andrewgodwin,Bug,Migrations,1.7-beta-2
22601,Migrations don't recognize fields added by mixins,closed,nobody,Bug,Documentation,1.7-beta-2
22599,Recursive model relations admin interface,closed,nobody,Bug,contrib.admin,1.7-beta-2
22594,Content Type framework does not trigger Cascade delete,closed,nobody,Bug,contrib.contenttypes,1.6
22592,AbstractBaseUser.__str__ may return non-string (None),closed,nobody,Bug,contrib.auth,master
22588,makemigrations and regexvalidators,closed,nobody,Bug,Core (Other),1.7-beta-2
22587,Mailed error report wrong after uptating Python 3.3 to Python 3.4,closed,nobody,Bug,Uncategorized,1.6
22586,Cannot import django.utils.translation.LANGUAGE_SESSION_KEY,closed,nobody,Bug,Internationalization,master
22582,Document the use of mutable objects in request.session,closed,nobody,Bug,Documentation,1.6
22581,Field.get_default() causes migration to fail if non-string value returned,closed,andrewgodwin,Bug,Migrations,master
22579,validate_email accepts trailing dash,closed,erikr,Bug,Core (Other),1.6
22578,Comments for translators do not appear if the translatable string is after an indentation,closed,nott,Bug,Internationalization,1.6
22577,The makemigrations management command has a problem with migrations dir,closed,valberg,Bug,Migrations,master
22576,makemigrations requires 'default' database configuration,closed,nobody,Bug,Migrations,1.7-beta-2
22572,@override_settings(ROOT_URLCONF) doesn't clear urlresolvers._urlconfs.,closed,nobody,Bug,Testing framework,master
22569,lookup_allowed fails to consider dynamic list_filter,assigned,parasgithub,Bug,contrib.admin,master
22568,FK to proxy model breaks migrate,closed,andrewgodwin,Bug,Migrations,1.7-beta-2
22567,FileSystemStorage.modified_time() is not timezone aware,closed,nobody,Bug,File uploads/storage,1.6
22565,"pgettext_lazy returns ""unexpected type""",closed,claudep,Bug,Internationalization,1.5
22564,Migrations generated by Python 2 do not work in Python 3 due to b'' prefix on strings,closed,claudep,Bug,Migrations,1.7-beta-2
22563,Migration of admin.LogEntry.user fails.,closed,andrewgodwin,Bug,Migrations,1.7-beta-2
22562,Each call of makemigrations creates a migration for custom user account.,closed,nobody,Bug,Migrations,master
22561,EmailMessage should respect RFC2822 on max line length,new,nobody,Bug,Core (Mail),1.6
22557,staticfiles.json keeps deleted entries when collectstatic is run,closed,syphar,Bug,contrib.staticfiles,1.7-beta-2
22555,Migration doesn't work when fields are added using contribute_to_class,closed,nobody,Bug,Migrations,1.7-beta-2
22552,1.7 beta 3 regression - BoundField.value() tries to call GenericRelatedObjectManager instance without args,closed,nobody,Bug,contrib.contenttypes,1.7-beta-2
22551,Oracle backend using bytes in isoformat,closed,nobody,Bug,"Database layer (models, ORM)",1.6
22550,QuerySet last() and reverse() confusing when used with ordered slices,assigned,merll,Bug,"Database layer (models, ORM)",1.6
