subject,tag,file,lineno,NOC,PAR,NOO
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,370,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,371,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,372,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,373,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,374,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,375,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,376,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,377,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,379,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,381,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,383,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,385,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,389,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,390,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,391,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,392,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,393,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,394,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,395,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,396,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,397,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_half.py,399,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,58,22,0,7
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,59,19,0,7
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,60,31,0,9
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,61,28,0,9
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,64,22,0,7
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,65,31,0,9
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,68,17,0,4
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,69,26,0,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,71,17,0,4
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,72,26,0,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,75,27,0,7
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,76,36,0,9
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,78,27,0,7
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,79,36,0,9
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,82,29,0,8
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,85,29,0,8
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,95,12,0,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,98,17,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,99,26,0,7
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,101,15,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,102,24,0,7
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,105,21,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,107,21,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,110,20,0,7
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,111,29,0,9
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,113,19,0,7
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,114,28,0,9
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,120,18,0,4
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,121,23,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,123,18,0,4
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexerrors.py,124,23,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,373,12,1,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,374,12,1,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,375,24,1,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,376,24,1,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,446,12,1,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,447,24,1,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,891,21,0,4
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,892,23,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,893,25,0,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,2138,15,0,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,2139,20,0,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,730,21,1,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,732,15,1,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1421,15,1,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1564,21,1,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1565,12,1,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1566,14,1,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numeric.py,536,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numeric.py,538,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numeric.py,540,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numeric.py,542,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numeric.py,544,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numeric.py,546,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numeric.py,550,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numeric.py,552,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numeric.py,554,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numeric.py,556,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numeric.py,558,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numeric.py,560,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numeric.py,2058,13,1,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numeric.py,2063,13,1,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_regression.py,1216,20,1,4
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_regression.py,1220,29,0,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_ufunc.py,110,16,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_umath.py,946,27,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\ccompiler.py,28,43,1,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,88,11,0,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\environment.py,19,9,1,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\exec_command.py,99,9,1,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\system_info.py,2331,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\command\build.py,11,16,0,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\command\build.py,12,16,0,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\command\install.py,19,12,1,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\tests\test_misc_util.py,9,34,0,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\tests\test_misc_util.py,38,32,1,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\auxfuncs.py,602,29,3,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\capi_maps.py,526,25,2,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\cfuncs.py,1214,16,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\common_rules.py,127,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\tests\test_callback.py,87,8,0,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\tests\test_callback.py,89,9,1,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\tests\test_callback.py,91,9,1,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\tests\test_callback.py,93,13,1,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\f2py\tests\test_callback.py,95,23,1,4
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\npyio.py,711,20,1,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\npyio.py,717,21,1,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\npyio.py,721,25,1,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\utils.py,175,33,1,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\utils.py,408,9,1,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\_iotools.py,322,9,1,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\_iotools.py,324,17,1,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\_iotools.py,326,17,1,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\_iotools.py,662,21,1,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_function_base.py,635,34,0,12
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_function_base.py,670,9,1,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_function_base.py,781,9,1,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_function_base.py,784,9,1,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_function_base.py,792,9,1,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_function_base.py,812,9,1,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_function_base.py,1621,12,1,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_function_base.py,1703,40,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_function_base.py,1705,36,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_function_base.py,1707,33,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_function_base.py,1711,40,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_function_base.py,1713,36,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_function_base.py,1715,33,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_io.py,542,24,1,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_io.py,551,24,1,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_io.py,691,17,1,4
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_io.py,696,17,1,4
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_io.py,1081,24,1,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_io.py,1090,18,1,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_io.py,1098,39,1,4
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_io.py,1121,17,1,4
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_io.py,1126,17,1,4
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_io.py,1145,20,1,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_io.py,1166,24,1,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_io.py,1230,24,1,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_io.py,1486,18,1,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_regression.py,43,16,0,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_stride_tricks.py,264,37,0,4
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\lib\tests\test_stride_tricks.py,279,34,0,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\linalg\tests\test_linalg.py,678,37,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\core.py,3305,25,1,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\core.py,3327,27,1,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\core.py,3360,26,1,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\core.py,5429,27,1,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\timer_comparison.py,137,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\timer_comparison.py,138,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\timer_comparison.py,147,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\tests\test_core.py,82,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\tests\test_core.py,83,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\tests\test_core.py,102,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\tests\test_core.py,103,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\tests\test_core.py,428,15,0,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\tests\test_core.py,433,16,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\tests\test_old_ma.py,50,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\tests\test_old_ma.py,51,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\tests\test_old_ma.py,70,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ma\tests\test_old_ma.py,72,15,2,3
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\random\tests\test_random.py,268,9,1,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\random\tests\test_random.py,270,22,1,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\random\tests\test_random.py,271,34,1,9
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\decorators.py,126,23,0,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\decorators.py,128,21,0,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\decorators.py,202,23,0,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\decorators.py,204,21,0,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\utils.py,1025,21,1,4
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\utils.py,1670,32,0,7
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\utils.py,1683,32,0,7
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\utils.py,1684,32,0,7
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\tests\test_utils.py,239,35,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\tests\test_utils.py,241,35,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\tests\test_utils.py,243,35,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\tests\test_utils.py,250,29,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\tests\test_utils.py,268,34,0,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\tests\test_utils.py,278,34,0,6
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\tests\test_utils.py,353,35,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\tests\test_utils.py,355,35,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\tests\test_utils.py,357,35,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\tests\test_utils.py,365,35,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\tests\test_utils.py,367,35,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\tests\test_utils.py,369,35,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\tests\test_utils.py,414,9,1,1
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\tests\test_utils.py,683,50,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\tests\test_utils.py,686,50,0,5
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\testing\tests\test_utils.py,689,51,0,5
