subject,file,lineno,NOC,PAR,NOO,experience-based,statistics-based,tuning machine
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_equipment\models\hr_equipment.py,137,28,1,4,0,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_equipment\models\hr_equipment.py,199,64,2,14,1,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_equipment\models\hr_equipment.py,321,58,2,14,1,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_expense\models\hr_expense.py,19,81,1,14,1,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_expense\models\hr_expense.py,21,64,1,9,1,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_expense\models\hr_expense.py,27,35,1,4,0,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_expense\models\hr_expense.py,28,47,1,5,0,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_expense\models\hr_expense.py,33,80,1,12,1,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_expense\models\hr_expense.py,34,86,1,14,1,1,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_expense\models\hr_expense.py,246,43,1,7,0,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_holidays\hr_holidays.py,117,49,1,6,0,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_holidays\hr_holidays.py,173,82,5,7,1,1,1
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_holidays\hr_holidays.py,214,28,4,1,0,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_holidays\wizard\hr_holidays_summary_department.py,19,34,0,4,0,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_holidays\wizard\hr_holidays_summary_employees.py,17,34,0,4,0,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_payroll\hr_payroll.py,47,101,4,13,1,1,1
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_payroll\hr_payroll.py,140,101,4,13,1,1,1
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_payroll\hr_payroll.py,163,101,4,13,1,1,1
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_payroll\hr_payroll.py,207,34,0,4,0,0,0
odoo,C:\Users\Zhifei Chen\Desktop\pysmell\subjects_for_metrics\odoo\addons\hr_payroll\hr_payroll.py,208,92,0,16,1,1,1
